id;character;origin_dialogue;translated_dialogue
WWBX000RA;Raz;Hey, look! A Musket!;เฮ้ ดูสิ! ปืนคาบศิลา!
WWBX001RA;Raz;I'll bet I could arm our troops with that!;ฉันพนันได้เลยว่าฉันสามารถติดอาวุธให้ทหารของพวกเราด้วยมันได้!
WWBY000RA;Raz;I'm saving this note for that guy who thinks Fred doesn't care about him.;ฉันจะเก็บจดหมายฉบับนี้ไว้ให้คนที่คิดว่า เฟร็ด ไม่เป็นห่วงเขา
WWBY001RA;Raz;I should give this to that guy who will fight for money.;ฉันควรจะให้มันกับคนที่ยินดีสู้เพื่อเงิน
WWBY002RA;Raz;I'm saving this coin until I find someone who could really use the money.;ฉันจะเก็บเหรียญนี้ไว้จนกว่าจะเจอคนที่ต้องการเงินจริงๆ
WWBY003RA;Raz;What good is this Musket! It's not even loaded?;ปืนคาบศิลานี่มันมีประโยชน์อะไร! มันไม่มีกระสุนด้วยซ้ำ?
WWBZ000CN;Carpenter;Hey, I can't come out yet--there's some big thing in front of my door!;เฮ้ ข้ายังออกไปไม่ได้ มีอะไรใหญ่วางอยู่หน้าประตูข้า!
WWBZ004KN;Knight;Oh bother, I am thwarted by some large object in my path. Could you be so good as to move it away from my door?;โอ้ ให้ตายสิ ข้าถูกขัดขวางโดยวัตถุขนาดใหญ่วางขวางทางอยู่ ช่วยกรุณาเขยิบมันออกไปจากประตูข้าได้ไหม?
WWBZ005CN;Carpenter;Thanks. I was feeling trapped.;ขอบคุณ ข้ารู้สึกเหมือนถูกขังเลย
WWBZ006P1;Peasant-1;Alright. That's more like it.;เอาล่ะ แบบนี้ค่อยยังชั่ว
WWBZ007P2;Peasant-2;That's better.;ดีขึ้นแล้ว
WWBZ009KN;Knight;Thank you. Here I come!;ขอบคุณ มาแล้ว!
WWCA000RA;Raz;Cheer up, Fred! You won the war!;ร่าเริงหน่อยสิ เฟร็ด นายชนะสงครามแล้วนะ!
WWCA001FR;Fred;I know. But now I'm bored.;รู้แล้ว แต่นี่ฉันเบื่อแล้วเนี่ย
WWCA002RA;Raz;Mind if I hang out?;ผมนั่งเล่นด้วยได้ไหม?
WWCA003FR;Fred;Sure. Just don't expect me to be very entertaining.;ได้สิ แต่อย่าหวังว่าฉันจะทำให้นายสนุกนะ
WWCB000RA;Raz;Can you believe a great battle was once fought here, on these very fields upon which you now, so peacefully, graze?;เชื่อไหมว่าครั้งหนึ่งเคยมีการสู้รบครั้งใหญ่เกิดขึ้นที่นี่ บนทุ่งหญ้าผืนนี้ที่พวกแกกำลังเล็มหญ้าอยู่อย่างสงบสุขเนี่ย?
WWCB001RA;Raz;Many men died.;มีคนตายไปมากมาย
WWCB002RA;Raz;Some did it for money, some for country.;บางคนทำเพื่อเงิน บางคนทำเพื่อชาติ
WWCB003RA;Raz;And some did it just because they had guns.;และบางคนก็ทำเพราะแค่มีปืน
WWCB004RA;Raz;And now, no one is left on the battle fields, except you cows.;และตอนนี้ ไม่มีใครเหลืออยู่บนสนามรบแล้ว นอกจากพวกแก วัว
WWCB005RA;Raz;Crazy world, isn't it?;โลกมันบ้าไปแล้ว ว่าไหม?
WWCB006RA;Raz;Huh?;ฮะ?
WWCB007RA;Raz;Don't you think it's crazy?;ไม่คิดว่ามันบ้าเหรอ?
WWCB008RA;Raz;Mm?;หืม?
WWCB009RA;Raz;Hey, I'm talking to you, cow!;เฮ้ ฉันคุยกับแกอยู่นะ วัว!
WWCB010RA;Raz;We fought and died for you, so you could chew your cud in peace!;พวกเราสู้และตายเพื่อแก เพื่อที่แกจะได้เคี้ยวเอื้องอย่างสงบสุข!
WWCB011RA;Raz;If it wasn't for me, you'd all be talking French right now!;ถ้าไม่ใช่เพราะฉัน พวกแกคงพูดภาษาฝรั่งเศสกันไปหมดแล้ว!
WWCB012RA;Raz;Shame on you, ungrateful cow.;น่าขายหน้าจริงๆ วัวอกตัญญู
WWCB013RA;Raz;That's what it was like when the war was on.;ตอนที่สงครามเกิดขึ้นมันเป็นแบบนั้นแหละ
WWCB014RA;Raz;And that!;และแบบนั้นด้วย!
WWZB000TO;System;Priceless Coin;เหรียญล้ำค่า
WWZB001TO;System;Fred's Letter;จดหมายของ เฟร็ด
WWZB002TO;System;Rifle;ปืนไรเฟิล
ASZA004TO;System;I'm getting the feeling that you won't get too far with this fella until you earn the power of INVISIBILITY. You'll earn that at RANK 30. Do you still want to jump in and try?;รู้สึกว่านายคงไปได้ไม่ไกลเท่าไหร่หรอกนะ ถ้ายังไม่ได้พลังล่องหน ซึ่งจะได้ตอน Rank 30 น่ะ อยากจะลองเสี่ยงดูไหมล่ะ?
WWZA009TO;System;/AButton/Jump in;/AButton/ เข้าไปเลย
WWZA010TO;System;/BButton/Come back later;/BButton/ กลับมาใหม่คราวหลัง
WWCC000RA;Raz;Eh, eh-eh. Eh, eh, eheh!;เอ๊ะๆๆ เอ๊ะ เอ๊ะ เอ๊ะ!
WWZF000TO;System;Out bullet shopping.  Back in a few.;ออกไปซื้อกระสุน เดี๋ยวกลับมานะ
WWBE014FR;Fred;I like war! War is fun! Victory is important to me.;ข้าชอบสงคราม! สงครามมันสนุก! ชัยชนะสำคัญที่สุดสำหรับข้า!
WWBF019NP;Napoleon;Huh huh! My blood runs hot with passion for battle!;ฮ่าๆ เลือดของข้ามันร้อนระอุไปด้วยไฟแห่งสงคราม!
